INFO 2024-06-25 09:47:19,368 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-25 09:47:19,895 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1718659995.4917536
DEBUG 2024-06-25 09:47:19,895 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\multiprocessing\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,895 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1718659995.4837525
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\__init__.py first seen with mtime 1718659992.5403647
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1718659993.3765726
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1718659993.3775754
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\management\color.py first seen with mtime 1718659995.3624601
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1718659993.3785734
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1718659995.4847517
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1718659992.5463977
DEBUG 2024-06-25 09:47:19,896 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1718659993.7768373
DEBUG 2024-06-25 09:47:19,897 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1718659995.3273206
DEBUG 2024-06-25 09:47:19,897 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\gzip.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,897 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\validators.py first seen with mtime 1718659995.3193188
DEBUG 2024-06-25 09:47:19,897 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_uuid.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,897 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1718659995.3444095
DEBUG 2024-06-25 09:47:19,897 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1718659995.4987545
DEBUG 2024-06-25 09:47:19,897 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\uuid.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,898 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1718659995.4937544
DEBUG 2024-06-25 09:47:19,898 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1718659993.3775754
DEBUG 2024-06-25 09:47:19,898 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1718659995.3102481
DEBUG 2024-06-25 09:47:19,898 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1718659995.6400344
DEBUG 2024-06-25 09:47:19,898 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\utils.py first seen with mtime 1718659995.5904176
DEBUG 2024-06-25 09:47:19,898 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\runners.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,898 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\bz2.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,899 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\apps\config.py first seen with mtime 1718659992.543347
DEBUG 2024-06-25 09:47:19,899 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1718659995.4817514
DEBUG 2024-06-25 09:47:19,899 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\database.py first seen with mtime 1718659995.329321
DEBUG 2024-06-25 09:47:19,899 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1718659995.6510365
DEBUG 2024-06-25 09:47:19,899 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1718659991.8538907
DEBUG 2024-06-25 09:47:19,899 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1718659995.4897532
DEBUG 2024-06-25 09:47:19,899 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\constants.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,900 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\subprocess.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,900 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\dates.py first seen with mtime 1718659995.622919
DEBUG 2024-06-25 09:47:19,900 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\duration.py first seen with mtime 1718659995.62592
DEBUG 2024-06-25 09:47:19,900 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1718659995.331321
DEBUG 2024-06-25 09:47:19,900 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\conf\urls\__init__.py first seen with mtime 1718659992.873155
DEBUG 2024-06-25 09:47:19,900 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1718659991.8498895
DEBUG 2024-06-25 09:47:19,901 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\ctypes\wintypes.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,901 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1718659993.5876918
DEBUG 2024-06-25 09:47:19,901 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1718659991.8578892
DEBUG 2024-06-25 09:47:19,901 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\bisect.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,901 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\_collections_abc.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,901 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1718659994.5791638
DEBUG 2024-06-25 09:47:19,901 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1718659995.1277673
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1718659992.8781552
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1718659994.911832
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\json\scanner.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1718659995.34841
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\trsock.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1718659995.5981336
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admindocs\views.py first seen with mtime 1718659993.3855755
DEBUG 2024-06-25 09:47:19,902 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\mime\message.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,903 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\base.py first seen with mtime 1718659995.5812988
DEBUG 2024-06-25 09:47:19,903 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\urllib\error.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,903 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\forms\forms.py first seen with mtime 1718659995.504756
DEBUG 2024-06-25 09:47:19,903 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\heapq.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,903 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\fnmatch.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,903 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\subprocess.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,903 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\logging\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,904 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1718659995.4616861
DEBUG 2024-06-25 09:47:19,904 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\argparse.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,904 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\autoreload.py first seen with mtime 1718659995.5812988
DEBUG 2024-06-25 09:47:19,904 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\encoders.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,904 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1718659995.3975656
DEBUG 2024-06-25 09:47:19,904 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\difflib.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,904 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\response.py first seen with mtime 1718659995.5893855
DEBUG 2024-06-25 09:47:19,905 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1718659995.620919
DEBUG 2024-06-25 09:47:19,905 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\asgiref\sync.py first seen with mtime 1718659992.3539593
DEBUG 2024-06-25 09:47:19,905 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\defaults.py first seen with mtime 1718659995.6490364
DEBUG 2024-06-25 09:47:19,905 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\manage.py first seen with mtime 1718876936.6685362
DEBUG 2024-06-25 09:47:19,905 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\genericpath.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,905 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_asyncio.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,905 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1718659995.3052485
DEBUG 2024-06-25 09:47:19,906 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\shutil.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,906 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\engine.py first seen with mtime 1718659995.5852985
DEBUG 2024-06-25 09:47:19,906 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\fields.py first seen with mtime 1718915696.099998
DEBUG 2024-06-25 09:47:19,906 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1718659992.8791554
DEBUG 2024-06-25 09:47:19,906 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1718659993.7738369
DEBUG 2024-06-25 09:47:19,906 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1718659995.3875322
DEBUG 2024-06-25 09:47:19,906 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\asgiref\local.py first seen with mtime 1718659992.3519588
DEBUG 2024-06-25 09:47:19,907 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\__future__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,907 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\schemas\views.py first seen with mtime 1718915696.2180252
DEBUG 2024-06-25 09:47:19,907 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\html\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,907 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\threads.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,907 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\text.py first seen with mtime 1718659995.6379938
DEBUG 2024-06-25 09:47:19,907 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\html\parser.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,907 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\_sitebuiltins.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,908 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\_weakrefset.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,908 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\authentication.py first seen with mtime 1718915696.0940104
DEBUG 2024-06-25 09:47:19,908 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1718659995.6349216
DEBUG 2024-06-25 09:47:19,908 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1718659992.8781552
DEBUG 2024-06-25 09:47:19,908 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\transports.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,908 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\backends\base.py first seen with mtime 1718659995.5914447
DEBUG 2024-06-25 09:47:19,908 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1718659995.4456825
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\base_subprocess.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1718659995.635922
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\decorators.py first seen with mtime 1718659995.6249194
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1718915696.215028
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\parsers.py first seen with mtime 1718915696.1049995
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\cakes\urls.py first seen with mtime 1718659537.1443446
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\shortcuts.py first seen with mtime 1718659992.5423453
DEBUG 2024-06-25 09:47:19,909 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\gettext.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,910 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\apps\registry.py first seen with mtime 1718659992.5443969
DEBUG 2024-06-25 09:47:19,910 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1718659995.495753
DEBUG 2024-06-25 09:47:19,910 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\settings.py first seen with mtime 1718915696.1120014
DEBUG 2024-06-25 09:47:19,910 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1718915696.1029992
DEBUG 2024-06-25 09:47:19,910 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\sqlite3\dbapi2.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,910 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1718659995.32532
DEBUG 2024-06-25 09:47:19,910 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\humanize_datetime.py first seen with mtime 1718915696.312046
DEBUG 2024-06-25 09:47:19,911 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1718659995.34841
DEBUG 2024-06-25 09:47:19,911 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\staggered.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,911 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1718659994.5821643
DEBUG 2024-06-25 09:47:19,912 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1718659995.4997544
DEBUG 2024-06-25 09:47:19,912 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1718659995.3323216
DEBUG 2024-06-25 09:47:19,912 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1718659995.3454103
DEBUG 2024-06-25 09:47:19,912 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1718659993.381574
DEBUG 2024-06-25 09:47:19,913 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\mail\message.py first seen with mtime 1718659995.352411
DEBUG 2024-06-25 09:47:19,913 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\status.py first seen with mtime 1718915696.1130016
DEBUG 2024-06-25 09:47:19,913 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\loader.py first seen with mtime 1718659995.5883439
DEBUG 2024-06-25 09:47:19,913 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1718659995.6540377
DEBUG 2024-06-25 09:47:19,914 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\tempfile.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,914 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\signing.py first seen with mtime 1718659995.318318
DEBUG 2024-06-25 09:47:19,914 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1718659995.6540377
DEBUG 2024-06-25 09:47:19,914 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1718659995.455685
DEBUG 2024-06-25 09:47:19,915 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\utils.py first seen with mtime 1718659991.8508887
DEBUG 2024-06-25 09:47:19,915 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1718915696.0920138
DEBUG 2024-06-25 09:47:19,915 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1718659995.4456825
DEBUG 2024-06-25 09:47:19,915 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1718659992.880157
DEBUG 2024-06-25 09:47:19,916 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1718659995.391564
DEBUG 2024-06-25 09:47:19,916 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\representation.py first seen with mtime 1718915696.3150458
DEBUG 2024-06-25 09:47:19,916 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\request.py first seen with mtime 1718915696.1079993
DEBUG 2024-06-25 09:47:19,916 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_decimal.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,916 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\move.py first seen with mtime 1718659995.340409
DEBUG 2024-06-25 09:47:19,917 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1718659991.8488886
DEBUG 2024-06-25 09:47:19,917 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\http\client.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,917 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1718659993.7788377
DEBUG 2024-06-25 09:47:19,917 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1718659991.8518903
DEBUG 2024-06-25 09:47:19,918 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1718659995.5945344
DEBUG 2024-06-25 09:47:19,918 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\encoding.py first seen with mtime 1718659995.6269195
DEBUG 2024-06-25 09:47:19,918 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\queue.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,918 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1718659992.8831666
DEBUG 2024-06-25 09:47:19,919 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\ipaddress.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,919 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\weakref.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,919 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\_header_value_parser.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,919 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1718659993.761834
DEBUG 2024-06-25 09:47:19,920 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1718659995.6460364
DEBUG 2024-06-25 09:47:19,920 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\library.py first seen with mtime 1718659995.5872984
DEBUG 2024-06-25 09:47:19,920 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1718659993.5886908
DEBUG 2024-06-25 09:47:19,920 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1718659995.3464105
DEBUG 2024-06-25 09:47:19,921 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1718659994.568161
DEBUG 2024-06-25 09:47:19,921 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1718659995.3303208
DEBUG 2024-06-25 09:47:19,921 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\mixins.py first seen with mtime 1718915696.1029992
DEBUG 2024-06-25 09:47:19,922 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main first seen with mtime 1719296910.7897987
DEBUG 2024-06-25 09:47:19,922 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\staff first seen with mtime 1719297789.6019945
DEBUG 2024-06-25 09:47:19,923 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\account.html first seen with mtime 1719296910.765794
DEBUG 2024-06-25 09:47:19,923 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\base.html first seen with mtime 1719296910.7677944
DEBUG 2024-06-25 09:47:19,923 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\cake_info.html first seen with mtime 1718659587.62658
DEBUG 2024-06-25 09:47:19,924 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\cart.html first seen with mtime 1719296910.7707944
DEBUG 2024-06-25 09:47:19,924 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\catalog.html first seen with mtime 1719296910.7737963
DEBUG 2024-06-25 09:47:19,924 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\constructor.html first seen with mtime 1719296910.7767968
DEBUG 2024-06-25 09:47:19,924 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\delete_account_confirm_form.html first seen with mtime 1719296910.7787979
DEBUG 2024-06-25 09:47:19,925 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\home.html first seen with mtime 1719296910.7807963
DEBUG 2024-06-25 09:47:19,925 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\login_form.html first seen with mtime 1718659537.1613483
DEBUG 2024-06-25 09:47:19,925 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\order_details.html first seen with mtime 1719296910.7837985
DEBUG 2024-06-25 09:47:19,926 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templates\main\order_form.html first seen with mtime 1719296910.7867987
